asin,reviewText,summary,price,brand,title,star_review,rating_class,i_words_count,positive_tone_count,negative_tone_count,social_words_count,cognitive_proc_count,allure_count,moralization_count
B007EITOSK,unable to see thru tinted holes,four stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,4,high,0,0,0,0,0,0,0
B007EITOSK,ordered black and they came in pink,one star,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,1,low,0,0,0,1,0,0,0
B007EITOSK,does the job    ,four stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,4,high,0,0,0,0,0,0,0
B007EITOSK,blocked out most of light  but the lens fell out of one of them   had to put back in,four stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,4,high,0,0,0,0,0,0,0
B007EITOSK,perfect ,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,0,0,0,0,0,0
B007EITOSK,very happy with this product  cheaper than i could ve bought locally  i do wish they d come with a case ,four stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,4,high,2,1,0,1,0,0,0
B007EITOSK,just like the tanning salon,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,0,0,0,0,0,0
B007EITOSK,great purchase,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,1,0,0,0,0,0
B007EITOSK,just what you need for your tanning bed ,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,0,0,0,0,0,0
B007EITOSK,i didn t want to leave any stars but it wouldnt allow me  i received an empty package ,one star,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,1,low,3,0,0,0,0,0,0
B007EITOSK,they work great  exactly what i expected   i liked that they are flexible ,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,2,1,0,2,0,0,0
B007EITOSK,perfect for tanning salons  comfortable ,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,0,0,0,0,0,0
B007EITOSK,kind of small,three stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,3,medium,0,0,0,0,0,0,0
B007EITOSK,broke,one star,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,1,low,0,0,0,0,0,0,0
B007EITOSK,received exactly what i expected ,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,1,0,0,0,0,0,0
B007EITOSK,they do what they are supposed to do ,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,0,0,2,0,0,0
B007EITOSK,i arrive in excellent condition i recommend this product,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,2,1,0,0,0,0,0
B007EITOSK,item was broken when received    missing lense,one star,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,1,low,0,0,0,0,0,0,0
B007EITOSK,they did exactly what i bought them for  no complaints ,four stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,4,high,1,0,0,1,0,0,0
B007EITOSK,is what it s supposed to be ,three stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,3,medium,0,0,0,0,0,0,0
B007EITOSK,dont like that i couldn t choose my color and the lenses do not seem dark enough for me ,one star,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,1,low,3,0,0,0,0,0,0
B007EITOSK,one eye piece fell out after one use  the string is holding on by a thread ,one star,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,1,low,0,0,0,0,0,0,0
B007EITOSK,they keep coming undone have to keep tying them,three stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,3,medium,0,0,0,1,0,0,0
B007EITOSK,item works great ,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,1,0,0,0,0,0
B007EITOSK,fall off when standing,two stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,2,low,0,0,0,0,0,0,0
B007EITOSK,excellent price and works perfectly ,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,1,0,0,0,0,0
B007EITOSK,it did not come with the cords for attaching it to my head      wtf,two stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,2,low,1,0,0,0,0,0,0
B007EITOSK,as described  works for it s purpose ,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,0,0,0,0,0,0
B007EITOSK,perfect as described ,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,0,0,0,0,0,0
B007EITOSK,straps don t stay tied ,two stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,2,low,0,0,0,0,0,0,0
B007EITOSK,great protection but not easy to stay in place,four stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,4,high,0,1,0,0,0,0,0
B007EITOSK,color was different than in the picture,three stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,3,medium,0,0,0,0,0,0,0
B007EITOSK,these are great and fit well ,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,1,0,0,0,0,0
B007EITOSK,suited their purpose,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,0,0,1,0,0,0
B007EITOSK,simple but good,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,1,0,0,0,0,0
B007EITOSK,goggles are great  im only docking one star because i ordered black and received purple  i personally didn t care but i could see how a male could be put off by the mistake ,goggles are great! im only docking one star because i ordered ...,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,1,low,3,1,0,0,1,0,0
B007EITOSK,does its job,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,0,0,0,0,0,0
B007EITOSK,perfect fit,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,0,0,0,0,0,0
B007EITOSK,they feel like they are suction cupping my eyes,three stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,3,medium,1,0,0,2,0,0,0
B007EITOSK,comfy,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,0,0,0,0,0,0
B007EITOSK,does exactly what it is supposed to do ,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,0,0,0,0,0,0
B007EITOSK,what can i say  they are tanning goggles ,four stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,4,high,1,0,0,1,0,0,0
B007EITOSK,item came incredibly fast and item was exactly as described ,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,0,0,0,0,0,0
B007EITOSK,work fine  string fits well ,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,0,0,0,0,0,0
B007EITOSK,much better than borrowing at the tanning salon ,four stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,4,high,0,0,0,0,0,0,0
B007EITOSK,is as advertised,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,0,0,0,0,0,0
B007EITOSK,good stuff,two stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,2,low,0,1,0,0,0,0,0
B007EITOSK,if they do what they are supposed to do protect your eyes in a tanning bed,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,0,0,2,0,0,0
B007EITOSK,gppd,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,0,0,0,0,0,0
B007EITOSK,nice purchae,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,0,0,0,0,0,0
B007EITOSK,cheap and a little uncomfortable  but you get what you pay for  they do the job ,four stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,4,high,0,0,0,1,0,0,0
B007EITOSK,pretty standard  decently made ,four stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,4,high,0,0,0,0,0,0,0
B007EITOSK,perfect for the price ,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,0,0,0,0,0,0
B007EITOSK,comfort is good and these work well ,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,1,0,0,0,0,0
B007EITOSK,works perfectly,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,0,0,0,0,0,0
B007EITOSK,they re eye shields  they work  ,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,0,0,2,0,0,0
B007EITOSK,must have for tanning ,four stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,4,high,0,0,0,0,0,0,1
B007EITOSK,not the most comfortable  but does the job,three stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,3,medium,0,0,0,0,0,0,0
B007EITOSK,the googles work great ,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,1,0,0,0,0,0
B007EITOSK,fits well enough ,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,0,0,0,0,0,0
B007EITOSK,works great  received hot pink ,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,1,0,0,0,0,0
B007EITOSK,great purchase ,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,1,0,0,0,0,0
B007EITOSK,too small  it s just hurting the eyes,one star,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,1,low,0,0,0,0,0,0,0
B007EITOSK,yeahhh wish i read everything thought it came with multiple ones not just one,three stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,3,medium,1,0,0,0,1,0,0
B007EITOSK,exactly what i needed,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,1,0,0,0,0,0,0
B007EITOSK,good  exactly as expected ,four stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,4,high,0,1,0,0,0,0,0
B007EITOSK,made for tiny eyed people,three stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,3,medium,0,0,0,0,0,0,0
B007EITOSK,really happy with the quality  overall a great product ,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,2,0,0,0,0,0
B007EITOSK,they serve the purpose ,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,0,0,1,0,0,0
B007EITOSK,gracias,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,0,0,0,0,0,0
B007EITOSK,arrived timely and work great ,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,1,0,0,0,0,0
B007EITOSK,thought i was getting more then 1 pair ,two stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,2,low,1,0,0,0,1,0,0
B007EITOSK,quality product ,four stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,4,high,0,0,0,0,0,0,0
B007EITOSK,great quality for the price  gets the job done ,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,1,0,0,0,0,0
B007EITOSK,yes very nice  i got the pink color and it s ok  thank you,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,1,0,0,0,0,0,0
B007EITOSK,hurts eyes  hard material ,two stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,2,low,0,0,0,0,0,0,0
B007EITOSK,great protection,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,1,0,0,0,0,0
B007EITOSK,comfortable and soft ,four stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,4,high,0,0,0,0,0,0,0
B007EITOSK,just what i needed ,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,1,0,0,0,0,0,0
B007EITOSK,got bright pink ones that hurt my eyes in the tanning bed  not worth it ,one star,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,1,low,1,0,0,0,0,0,0
B007EITOSK,never received ties for around your head,one star,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,1,low,0,0,0,0,0,0,0
B007EITOSK,good quality for price,four stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,4,high,0,1,0,0,0,0,0
B007EITOSK,"was expecting to get an ugly color since  they choose color   i received a
cute pair of purple ",four stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,4,high,1,0,0,1,0,0,0
B007EITOSK,excellent made well,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,1,0,0,0,0,0
B007EITOSK,fast shipping and was exactly what i expected,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,1,0,0,0,0,0,0
B007EITOSK,pretty straight forward  they re tanning goggles and they do the job ,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,0,0,2,0,0,0
B007EITOSK,strap doesn t stay on well ,four stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,4,high,0,0,0,0,0,0,0
B007EITOSK,ok its good,four stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,4,high,0,1,0,0,0,0,0
B007EITOSK,great item and great product   ,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,2,0,0,0,0,0
B007EITOSK,work great,four stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,4,high,0,1,0,0,0,0,0
B007EITOSK,very comfy ,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,0,0,0,0,0,0
B007EITOSK,don t fit well  corners poke inner part of your eyes ,one star,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,1,low,0,0,0,0,0,0,0
B007EITOSK,not very comfortable,three stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,3,medium,0,0,0,0,0,0,0
B007EITOSK,does what i need them to ,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,1,0,0,0,0,0,0
B007EITOSK,very comfy ,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,0,0,0,0,0,0
B007EITOSK,too bulky,one star,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,1,low,0,0,0,0,0,0,0
B007EITOSK,this is what i needed ,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,1,0,0,0,0,0,0
B007EITOSK,painful ,one star,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,1,low,0,0,0,0,0,0,0
B007EITOSK,exactly as described ,five stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,5,high,0,0,0,0,0,0,0
B007EITOSK,theyre okay  they are hard plastic  not flexible ,three stars,$3.90,Super Sunnies,Super Sunnies Evo Flex Flexible - Random Color Selection - we Choose The Color,3,medium,0,0,0,1,0,0,0
B007FAOQF8,i love bare minerals products   this blush was discontinued from the stores   amazon to the rescue   thank you ,five stars,$29.68,Bare Escentuals,bareMinerals READY Blush - The Aphrodisiac,5,high,1,1,0,0,0,0,0
B007FAOQF8,perfecto ,five stars,$29.68,Bare Escentuals,bareMinerals READY Blush - The Aphrodisiac,5,high,0,0,0,0,0,0,0
B007FAOQF8,love bareminerals products ,five stars,$29.68,Bare Escentuals,bareMinerals READY Blush - The Aphrodisiac,5,high,0,1,0,0,0,0,0
B007FAOQF8,"love the color   
tj",five stars,$29.68,Bare Escentuals,bareMinerals READY Blush - The Aphrodisiac,5,high,0,1,0,0,0,0,0
B007FAOQF8,beautiful color ,five stars,$29.68,Bare Escentuals,bareMinerals READY Blush - The Aphrodisiac,5,high,0,0,0,0,0,0,0
B007FAOQF8,wife has severe allergies  this works great,five stars,$29.68,Bare Escentuals,bareMinerals READY Blush - The Aphrodisiac,5,high,0,1,0,0,0,0,0
B007FAOQF8,always great product line    ,five stars,$29.68,Bare Escentuals,bareMinerals READY Blush - The Aphrodisiac,5,high,0,1,0,0,0,0,0
B007FAOQF8,not used  it for for gift,four stars,$29.68,Bare Escentuals,bareMinerals READY Blush - The Aphrodisiac,4,high,0,0,0,0,0,0,0
B007FAOQF8,i love it    ,five stars,$29.68,Bare Escentuals,bareMinerals READY Blush - The Aphrodisiac,5,high,1,1,0,0,0,0,0
B007FAOQF8,perfect color,five stars,$29.68,Bare Escentuals,bareMinerals READY Blush - The Aphrodisiac,5,high,0,0,0,0,0,0,0
B007FAOQF8,beautiful color and easy application as well love it,five stars,$29.68,Bare Escentuals,bareMinerals READY Blush - The Aphrodisiac,5,high,0,1,0,0,0,0,0
B007FAOQF8,i love this color  i cannot get it at bare minerals site  so thank you for this     ,five stars,$29.68,Bare Escentuals,bareMinerals READY Blush - The Aphrodisiac,5,high,2,1,0,0,0,0,0
B007FAOQF8,love this blush  i m blond and fair skin colored and this shade is just right for me ,five stars,$29.68,Bare Escentuals,bareMinerals READY Blush - The Aphrodisiac,5,high,2,1,0,0,0,0,1
B007UHY8IG,easy to use and i like that it doesn t sting when i put on grandkids scraps and rashes ,five stars,$12.95,GREEN GOO,"Green Goo All-Natural Skin Care, Nursing Cream, Large Tin, 1.82 Ounce",5,high,2,0,0,0,0,0,0
